ID,Document_ID,Type,Summary,Text,State,Project,Spawns,Covers
TASK-00010,,Task,Update engineering artifacts affected by changes to degraded steering fallback behavior. Coordinate with the responsible domain owner before closure.,,Open,Project NOVA / Variant EV-X,CR-00238,
TASK-00011,,Task,Prepare release notes summarizing updates to vehicle network diagnostic session behavior.,,Open,Project NOVA / Variant EV-X,"CR-00422, PR-00062",
TASK-00012,,Task,Coordinate cross-team review of high-voltage isolation monitoring prior to implementation. Coordinate with the responsible domain owner before closure.,,Completed,Project NOVA / Variant EV-X,,
TASK-00013,,Task,Perform technical analysis of CAN bus signal changes in the vehicle network function. Ensure traceability to the originating change request is maintained.,,Open,Project NOVA / Variant EV-X,"CR-00366, CR-00040",
TASK-00014,,Task,Coordinate cross-team review of brake-pressure modulation and monitoring prior to implementation.,,Completed,Project NOVA / Variant EV-X,"CR-00347, CR-00716, PR-00199",
TASK-00015,,Task,Prepare updated test data reflecting changes to motor torque. Update the relevant baseline documentation upon completion.,,In Progress,Project NOVA / Variant EV-X,"CR-00214, PR-00354, PR-00245",
TASK-00016,,Task,Perform integration activities for the updated vehicle network behavior related to gateway routing.,,Completed,Project NOVA / Variant EV-X,"PR-00475, CR-00085",
TASK-00017,,Task,Review and verify the implementation related to speed control. Flag any blocking dependencies to the program lead.,,Open,Project NOVA / Variant EV-X,"CR-00677, CR-00196",
TASK-00018,,Task,Investigate feasibility of wheel speed improvements within the current release. Coordinate with the responsible domain owner before closure.,,Completed,Project NOVA / Variant EV-X,,
TASK-00019,,Task,Draft configuration changes required to support scheduled charging session management.,,Completed,Project NOVA / Variant EV-X,CR-00519,
TASK-00020,,Task,Prepare updated test data reflecting changes to object detection.,,In Progress,Project NOVA / Variant EV-X,"CR-00202, PR-00368",
TASK-00021,,Task,Perform integration activities for the updated steering behavior related to steering assist.,,In Progress,Project NOVA / Variant EV-X,,
TASK-00022,,Task,Perform integration activities for the updated thermal behavior related to heat exchanger. Ensure traceability to the originating change request is maintained.,,Open,Project NOVA / Variant EV-X,CR-00145,
TASK-00023,,Task,Investigate feasibility of gateway routing improvements within the current release.,,In Progress,Project NOVA / Variant EV-X,PR-00031,
TASK-00024,,Task,Support root-cause investigation related to high-voltage isolation monitoring. Update the relevant baseline documentation upon completion.,,In Progress,Project NOVA / Variant EV-X,"PR-00446, CR-00689",
TASK-00025,,Task,Implement and review the proposed update for CAN bus signal timeout handling. Flag any blocking dependencies to the program lead.,,Open,Project NOVA / Variant EV-X,,
TASK-00026,,Task,Update engineering artifacts affected by changes to cabin airflow distribution control. Ensure traceability to the originating change request is maintained.,,Completed,Project NOVA / Variant EV-X,,
TASK-00027,,Task,Investigate feasibility of network wakeup improvements within the current release. Ensure traceability to the originating change request is maintained.,,Completed,Project NOVA / Variant EV-X,"PR-00411, PR-00326, PR-00263",
TASK-00028,,Task,Support root-cause investigation related to windshield defrost activation logic. Update the relevant baseline documentation upon completion.,,Completed,Project NOVA / Variant EV-X,"CR-00001, CR-00115",
TASK-00029,,Task,Perform integration activities for the updated hvac behavior related to cabin airflow. Flag any blocking dependencies to the program lead.,,In Progress,Project NOVA / Variant EV-X,"CR-00668, PR-00338, CR-00016",
TASK-00030,,Task,Draft configuration changes required to support HVAC compressor cycling control.,,Open,Project NOVA / Variant EV-X,,
TASK-00031,,Task,Prepare release notes summarizing updates to adas warning logic behavior.,,Open,Project NOVA / Variant EV-X,"CR-00485, CR-00281, PR-00048",
TASK-00032,,Task,Review and verify the implementation related to warning logic.,,Open,Project NOVA / Variant EV-X,CR-00281,
TASK-00033,,Task,Investigate feasibility of charge current improvements within the current release. Ensure traceability to the originating change request is maintained.,,Completed,Project NOVA / Variant EV-X,"CR-00360, CR-00462",
TASK-00034,,Task,Perform integration activities for the updated adas behavior related to sensor fusion.,,Open,Project NOVA / Variant EV-X,PR-00099,
TASK-00035,,Task,Support root-cause investigation related to powertrain thermal derating. Ensure traceability to the originating change request is maintained.,,Open,Project NOVA / Variant EV-X,"CR-00392, PR-00311",
TASK-00036,,Task,Review and verify the implementation related to gateway routing. Coordinate with the responsible domain owner before closure.,,Open,Project NOVA / Variant EV-X,,
TASK-00037,,Task,Draft configuration changes required to support charging-current limitation.,,Open,Project NOVA / Variant EV-X,"PR-00432, CR-00666",
TASK-00038,,Task,Support root-cause investigation related to AC charging power negotiation. Update the relevant baseline documentation upon completion.,,Open,Project NOVA / Variant EV-X,,
TASK-00039,,Task,Track open action items related to CAN bus signal timeout handling through closure. Update the relevant baseline documentation upon completion.,,Open,Project NOVA / Variant EV-X,"CR-00304, CR-00186",
TASK-00040,,Task,Implement and review the proposed update for steering-angle sensing and plausibility. Coordinate with the responsible domain owner before closure.,,Open,Project NOVA / Variant EV-X,PR-00254,
TASK-00041,,Task,Update engineering artifacts affected by changes to driver torque sensing. Coordinate with the responsible domain owner before closure.,,Open,Project NOVA / Variant EV-X,,
TASK-00042,,Task,Prepare updated test data reflecting changes to charge current.,,In Progress,Project NOVA / Variant EV-X,"CR-00148, PR-00391, CR-00542",
TASK-00043,,Task,Perform technical analysis of charge scheduling changes in the charging function. Coordinate with the responsible domain owner before closure.,,Open,Project NOVA / Variant EV-X,"PR-00305, PR-00361, PR-00376",
TASK-00044,,Task,Track open action items related to diagnostic session access control through closure. Ensure traceability to the originating change request is maintained.,,Open,Project NOVA / Variant EV-X,,
TASK-00045,,Task,Perform technical analysis of deceleration changes in the braking function. Flag any blocking dependencies to the program lead.,,Open,Project NOVA / Variant EV-X,,
TASK-00046,,Task,Perform technical analysis of thermal runaway changes in the thermal function. Flag any blocking dependencies to the program lead.,,Open,Project NOVA / Variant EV-X,,
TASK-00047,,Task,Coordinate cross-team review of motor-speed regulation prior to implementation.,,Completed,Project NOVA / Variant EV-X,"CR-00423, CR-00677, CR-00493",
TASK-00048,,Task,Support root-cause investigation related to traction motor torque control.,,Completed,Project NOVA / Variant EV-X,"CR-00440, PR-00354, CR-00584",
TASK-00049,,Task,Perform integration activities for the updated braking behavior related to ABS control.,,In Progress,Project NOVA / Variant EV-X,,
TASK-00050,,Task,Review and verify the implementation related to gateway routing.,,In Progress,Project NOVA / Variant EV-X,CR-00227,
TASK-00051,,Task,Support root-cause investigation related to driver warning and escalation logic. Flag any blocking dependencies to the program lead.,,Completed,Project NOVA / Variant EV-X,"CR-00277, CR-00631",
TASK-00052,,Task,Implement and review the proposed update for cell-voltage monitoring and plausibility.,,Open,Project NOVA / Variant EV-X,,
TASK-00053,,Task,Prepare updated test data reflecting changes to ABS control. Update the relevant baseline documentation upon completion.,,Open,Project NOVA / Variant EV-X,"CR-00598, PR-00104",
TASK-00054,,Task,Coordinate cross-team review of heat-exchanger efficiency monitoring prior to implementation. Ensure traceability to the originating change request is maintained.,,In Progress,Project NOVA / Variant EV-X,"CR-00129, CR-00076",
TASK-00055,,Task,Implement and review the proposed update for state-of-charge estimation. Coordinate with the responsible domain owner before closure.,,In Progress,Project NOVA / Variant EV-X,,
