Baseline_ID,Release_ID,Artifact_ID,Artifact_Type,Document_ID,Project,Membership_Source
BL-REL-00042,REL-00042,TC-01762,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00039,REL-00039,TC-01763,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00015,REL-00015,TC-01764,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00004,REL-00004,TC-01765,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00027,REL-00027,TC-01765,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,TC-01765,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00041,REL-00041,TC-01765,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00006,REL-00006,TC-01766,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,TC-01766,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00039,REL-00039,TC-01766,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00041,REL-00041,TC-01766,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00009,REL-00009,TC-01767,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00046,REL-00046,TC-01767,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00049,REL-00049,TC-01767,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00001,REL-00001,TC-01768,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00014,REL-00014,TC-01768,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00041,REL-00041,TC-01768,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00042,REL-00042,TC-01768,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00007,REL-00007,TC-01769,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00017,REL-00017,TC-01769,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00029,REL-00029,TC-01769,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00039,REL-00039,TC-01769,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00006,REL-00006,TC-01770,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00030,REL-00030,TC-01770,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00034,REL-00034,TC-01770,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00038,REL-00038,TC-01770,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00038,REL-00038,TC-01771,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00046,REL-00046,TC-01771,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00047,REL-00047,TC-01771,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00048,REL-00048,TC-01771,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00010,REL-00010,TC-01772,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00012,REL-00012,TC-01772,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00024,REL-00024,TC-01772,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,TC-01772,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00026,REL-00026,TC-01773,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00020,REL-00020,TC-01774,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00005,REL-00005,TC-01775,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00006,REL-00006,TC-01775,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00010,REL-00010,TC-01775,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00016,REL-00016,TC-01776,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,TC-01776,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00020,REL-00020,TC-01776,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00040,REL-00040,TC-01776,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00024,REL-00024,TC-01777,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,TC-01777,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,TC-01777,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00046,REL-00046,TC-01777,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00037,REL-00037,TC-01778,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00047,REL-00047,TC-01778,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00001,REL-00001,TC-01779,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00026,REL-00026,TC-01779,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00039,REL-00039,TC-01779,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00001,REL-00001,TC-01780,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00015,REL-00015,TC-01780,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,TC-01780,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00004,REL-00004,TC-01781,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00028,REL-00028,TC-01781,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00041,REL-00041,TC-01781,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00046,REL-00046,TC-01781,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00005,REL-00005,TC-01782,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00023,REL-00023,TC-01782,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00039,REL-00039,TC-01782,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00009,REL-00009,TC-01783,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00004,REL-00004,TC-01784,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00040,REL-00040,TC-01784,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00006,REL-00006,TC-01785,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00013,REL-00013,TC-01785,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00015,REL-00015,TC-01785,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00029,REL-00029,TC-01785,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00006,REL-00006,TC-01786,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00022,REL-00022,TC-01786,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,TC-01787,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00016,REL-00016,TC-01788,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00034,REL-00034,TC-01788,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00050,REL-00050,TC-01788,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,TC-01789,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00048,REL-00048,TC-01789,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00050,REL-00050,TC-01789,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00029,REL-00029,TC-01790,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00020,REL-00020,TC-01791,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00047,REL-00047,TC-01791,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00011,REL-00011,TC-01792,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00011,REL-00011,TC-01793,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00029,REL-00029,TC-01793,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,TC-01794,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00046,REL-00046,TC-01794,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00048,REL-00048,TC-01794,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00016,REL-00016,TC-01795,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00024,REL-00024,TC-01795,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,TC-01795,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00049,REL-00049,TC-01796,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00050,REL-00050,TC-01796,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00040,REL-00040,TC-01797,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00001,REL-00001,TC-01798,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,TC-01798,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,TC-01798,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,TC-01799,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00027,REL-00027,TC-01800,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,TC-01800,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,TC-01800,ALM Test Case,DOC-TC-0045,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00031,REL-00031,TC-01801,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00034,REL-00034,TC-01801,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00043,REL-00043,TC-01801,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00007,REL-00007,TC-01802,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00016,REL-00016,TC-01802,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00018,REL-00018,TC-01802,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00025,REL-00025,TC-01802,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,TC-01802,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00036,REL-00036,TC-01802,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00011,REL-00011,TC-01803,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00022,REL-00022,TC-01803,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00024,REL-00024,TC-01803,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00039,REL-00039,TC-01803,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00043,REL-00043,TC-01804,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00048,REL-00048,TC-01804,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00049,REL-00049,TC-01804,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,TC-01804,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00027,REL-00027,TC-01805,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,TC-01805,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00048,REL-00048,TC-01805,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,TC-01805,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00021,REL-00021,TC-01806,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00036,REL-00036,TC-01806,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00001,REL-00001,TC-01807,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00003,REL-00003,TC-01808,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00026,REL-00026,TC-01808,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,TC-01809,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00013,REL-00013,TC-01810,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00023,REL-00023,TC-01810,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00001,REL-00001,TC-01811,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,TC-01811,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00039,REL-00039,TC-01811,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00002,REL-00002,TC-01812,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,TC-01812,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00038,REL-00038,TC-01812,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00047,REL-00047,TC-01812,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00003,REL-00003,TC-01813,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00015,REL-00015,TC-01813,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,TC-01813,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00044,REL-00044,TC-01813,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,TC-01813,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00004,REL-00004,TC-01814,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00032,REL-00032,TC-01814,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00018,REL-00018,TC-01815,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00020,REL-00020,TC-01815,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00025,REL-00025,TC-01815,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,TC-01815,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00029,REL-00029,TC-01816,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00030,REL-00030,TC-01816,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00027,REL-00027,TC-01817,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00005,REL-00005,TC-01818,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00042,REL-00042,TC-01819,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00045,REL-00045,TC-01819,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00047,REL-00047,TC-01819,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00001,REL-00001,TC-01820,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00010,REL-00010,TC-01820,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00024,REL-00024,TC-01820,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00039,REL-00039,TC-01820,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,TC-01821,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,TC-01821,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00029,REL-00029,TC-01821,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00045,REL-00045,TC-01821,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00046,REL-00046,TC-01821,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00012,REL-00012,TC-01822,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00016,REL-00016,TC-01822,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00049,REL-00049,TC-01822,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00002,REL-00002,TC-01823,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00007,REL-00007,TC-01823,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00018,REL-00018,TC-01823,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00048,REL-00048,TC-01823,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00046,REL-00046,TC-01824,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00021,REL-00021,TC-01825,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00049,REL-00049,TC-01825,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00003,REL-00003,TC-01826,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,TC-01826,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00017,REL-00017,TC-01827,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00021,REL-00021,TC-01827,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00002,REL-00002,TC-01828,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00009,REL-00009,TC-01828,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00046,REL-00046,TC-01828,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00047,REL-00047,TC-01828,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,TC-01828,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00002,REL-00002,TC-01829,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,TC-01829,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00042,REL-00042,TC-01829,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00016,REL-00016,TC-01830,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00008,REL-00008,TC-01831,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00014,REL-00014,TC-01831,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00049,REL-00049,TC-01831,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00026,REL-00026,TC-01832,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,TC-01833,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,TC-01833,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00048,REL-00048,TC-01833,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00003,REL-00003,TC-01834,ALM Test Case,DOC-TC-0046,Project NOVA / Variant EV-X,CR/PR Release Traceability
